,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,24,0.632342781548526,41,4,64,0.8,234,rough,10
1,1,1,23,0.3789632337383859,24,4,64,0.8,234,rough,10
2,2,2,22,0.3768196209714337,23,4,64,0.8,234,rough,10
3,3,3,25,0.8212411761701928,53,4,64,0.8,234,rough,10
4,4,4,26,0.6813777388576087,44,4,64,0.8,234,rough,10
5,5,5,27,0.5438974122079622,36,4,64,0.8,234,rough,10
6,6,6,28,0.0,0,4,64,0.8,234,rough,10
7,7,7,29,0.3318862790941167,22,4,64,0.8,234,rough,10
8,8,8,30,0.5898020234618504,35,4,64,0.8,234,rough,10
9,9,9,21,0.7702227746304062,50,4,64,0.8,234,rough,10
10,10,10,25,0.8212411761701928,53,4,64,0.8,234,rough,10
