,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,17,0.787374658536536,61,14,76,0.6,221,rough,10
1,1,1,16,0.4159930159605165,33,14,76,0.6,221,rough,10
2,2,2,18,0.675474460709207,51,14,76,0.6,221,rough,10
3,3,3,19,0.4960576344032407,38,14,76,0.6,221,rough,10
4,4,4,20,0.4658012325949179,36,14,76,0.6,221,rough,10
5,5,5,15,0.0,0,14,76,0.6,221,rough,10
6,6,6,14,0.1613739995862394,14,14,76,0.6,221,rough,10
7,7,7,21,0.4925023107738662,39,14,76,0.6,221,rough,10
8,8,8,22,0.8582578011694865,63,14,76,0.6,221,rough,10
9,9,9,23,1.0,76,14,76,0.6,221,rough,10
10,10,10,24,0.957693230900316,72,14,76,0.6,221,rough,10
