,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,7,0.536962438365207,41,14,76,0.2,38,rough,10
1,1,1,8,0.444761676461663,35,14,76,0.2,38,rough,10
2,2,2,9,0.6346036384231863,48,14,76,0.2,38,rough,10
3,3,3,10,0.6015967713897674,45,14,76,0.2,38,rough,10
4,4,4,11,0.4519758847934451,35,14,76,0.2,38,rough,10
5,5,5,12,0.3488361525184188,26,14,76,0.2,38,rough,10
6,6,6,9,0.6346036384231863,47,14,76,0.2,38,rough,10
7,7,7,8,0.444761676461663,35,14,76,0.2,38,rough,10
8,8,8,9,0.6346036384231863,49,14,76,0.2,38,rough,10
9,9,9,7,0.536962438365207,39,14,76,0.2,38,rough,10
10,10,10,9,0.6346036384231863,48,14,76,0.2,38,rough,10
