,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,22,0.3605261036572353,26,30,67,0.4,8,rough,10
1,1,1,23,0.1261732068113072,9,30,67,0.4,8,rough,10
2,2,2,21,0.5769969872497501,39,30,67,0.4,8,rough,10
3,3,3,20,0.4459701866343787,30,30,67,0.4,8,rough,10
4,4,4,19,0.3044167031324064,19,30,67,0.4,8,rough,10
5,5,5,21,0.5769969872497501,37,30,67,0.4,8,rough,10
6,6,6,24,0.5786383378249931,38,30,67,0.4,8,rough,10
7,7,7,25,1.0,68,30,67,0.4,8,rough,10
8,8,8,26,0.5120680434009408,35,30,67,0.4,8,rough,10
9,9,9,25,1.0,68,30,67,0.4,8,rough,10
10,10,10,24,0.5786383378249931,38,30,67,0.4,8,rough,10
