,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,19,0.2570548916436322,17,39,69,0.4,17,rough,10
1,1,1,18,0.6509898737549125,45,39,69,0.4,17,rough,10
2,2,2,20,0.0,1,39,69,0.4,17,rough,10
3,3,3,17,1.0,70,39,69,0.4,17,rough,10
4,4,4,16,0.6727279360336191,45,39,69,0.4,17,rough,10
5,5,5,15,0.2092814497667947,13,39,69,0.4,17,rough,10
6,6,6,14,0.303211362265867,21,39,69,0.4,17,rough,10
7,7,7,13,0.521415600930469,38,39,69,0.4,17,rough,10
8,8,8,12,0.578072884080914,39,39,69,0.4,17,rough,10
9,9,9,11,0.5304871833631268,36,39,69,0.4,17,rough,10
10,10,10,18,0.6509898737549125,46,39,69,0.4,17,rough,10
