,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,30,0.6521701036770947,53,1,80,0.2,22,rough,10
1,1,1,29,0.3176586811457595,26,1,80,0.2,22,rough,10
2,2,2,28,0.1524850951256354,11,1,80,0.2,22,rough,10
3,3,3,27,0.2773134632013434,22,1,80,0.2,22,rough,10
4,4,4,26,0.3512311009658727,29,1,80,0.2,22,rough,10
5,5,5,25,0.5324027353705171,43,1,80,0.2,22,rough,10
6,6,6,24,0.4912831366039967,40,1,80,0.2,22,rough,10
7,7,7,23,0.3944204430771257,33,1,80,0.2,22,rough,10
8,8,8,22,0.1819725717740889,15,1,80,0.2,22,rough,10
9,9,9,21,0.1899001686927942,16,1,80,0.2,22,rough,10
10,10,10,25,0.5324027353705171,42,1,80,0.2,22,rough,10
