,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,1,0.2125963407235997,15,16,61,0.8,224,rough,10
1,1,1,2,0.5178657345099678,33,16,61,0.8,224,rough,10
2,2,2,3,0.4454188633457006,28,16,61,0.8,224,rough,10
3,3,3,4,0.3967578375902506,24,16,61,0.8,224,rough,10
4,4,4,5,0.0,0,16,61,0.8,224,rough,10
5,5,5,2,0.5178657345099678,32,16,61,0.8,224,rough,10
6,6,6,3,0.4454188633457006,27,16,61,0.8,224,rough,10
7,7,7,4,0.3967578375902506,24,16,61,0.8,224,rough,10
8,8,8,6,0.0808929976992316,5,16,61,0.8,224,rough,10
9,9,9,2,0.5178657345099678,31,16,61,0.8,224,rough,10
10,10,10,3,0.4454188633457006,27,16,61,0.8,224,rough,10
