,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,29,0.1042331415032915,7,21,66,0.6,208,rough,10
1,1,1,28,0.5502873747193335,36,21,66,0.6,208,rough,10
2,2,2,30,0.3160131356517615,22,21,66,0.6,208,rough,10
3,3,3,27,0.6856716851248803,46,21,66,0.6,208,rough,10
4,4,4,26,0.3390786089482476,24,21,66,0.6,208,rough,10
5,5,5,25,0.3106233806153202,21,21,66,0.6,208,rough,10
6,6,6,28,0.5502873747193335,36,21,66,0.6,208,rough,10
7,7,7,27,0.6856716851248803,44,21,66,0.6,208,rough,10
8,8,8,28,0.5502873747193335,35,21,66,0.6,208,rough,10
9,9,9,27,0.6856716851248803,45,21,66,0.6,208,rough,10
10,10,10,28,0.5502873747193335,35,21,66,0.6,208,rough,10
