,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,30,0.7153412934608275,51,22,71,0.8,230,rough,10
1,1,1,29,0.5176026948077093,37,22,71,0.8,230,rough,10
2,2,2,28,1.0,71,22,71,0.8,230,rough,10
3,3,3,27,0.95637776452589,68,22,71,0.8,230,rough,10
4,4,4,26,0.63077365936616,45,22,71,0.8,230,rough,10
5,5,5,25,0.1728062576320999,11,22,71,0.8,230,rough,10
6,6,6,28,1.0,71,22,71,0.8,230,rough,10
7,7,7,29,0.5176026948077093,37,22,71,0.8,230,rough,10
8,8,8,27,0.95637776452589,67,22,71,0.8,230,rough,10
9,9,9,28,1.0,71,22,71,0.8,230,rough,10
10,10,10,29,0.5176026948077093,36,22,71,0.8,230,rough,10
