,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,14,0.456664753828438,36,8,80,0.8,232,rough,10
1,1,1,13,0.6242994293834844,49,8,80,0.8,232,rough,10
2,2,2,15,0.2864179026369994,24,8,80,0.8,232,rough,10
3,3,3,12,0.6747111689714541,54,8,80,0.8,232,rough,10
4,4,4,11,0.6459187672257226,53,8,80,0.8,232,rough,10
5,5,5,16,0.1412855669225234,12,8,80,0.8,232,rough,10
6,6,6,17,0.2496044678368967,21,8,80,0.8,232,rough,10
7,7,7,13,0.6242994293834844,51,8,80,0.8,232,rough,10
8,8,8,12,0.6747111689714541,51,8,80,0.8,232,rough,10
9,9,9,11,0.6459187672257226,52,8,80,0.8,232,rough,10
10,10,10,12,0.6747111689714541,55,8,80,0.8,232,rough,10
