,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,7,0.6620576666663932,53,24,77,1,198,smooth,10
1,1,1,8,0.9068470642522732,70,24,77,1,198,smooth,10
2,2,2,9,1.0,77,24,77,1,198,smooth,10
3,3,3,10,0.922082235799452,71,24,77,1,198,smooth,10
4,4,4,11,0.751695372131809,58,24,77,1,198,smooth,10
5,5,5,9,1.0,78,24,77,1,198,smooth,10
6,6,6,8,0.9068470642522732,69,24,77,1,198,smooth,10
7,7,7,9,1.0,77,24,77,1,198,smooth,10
8,8,8,8,0.9068470642522732,71,24,77,1,198,smooth,10
9,9,9,9,1.0,78,24,77,1,198,smooth,10
10,10,10,8,0.9068470642522732,70,24,77,1,198,smooth,10
