,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,2,0.1240941286314462,10,12,77,0.2,13,rough,10
1,1,1,3,0.1042706650637551,8,12,77,0.2,13,rough,10
2,2,2,4,0.1260834807113665,11,12,77,0.2,13,rough,10
3,3,3,5,0.5503712021650681,42,12,77,0.2,13,rough,10
4,4,4,6,0.3596926243455298,28,12,77,0.2,13,rough,10
5,5,5,7,0.0624294832780476,5,12,77,0.2,13,rough,10
6,6,6,5,0.5503712021650681,40,12,77,0.2,13,rough,10
7,7,7,4,0.1260834807113665,9,12,77,0.2,13,rough,10
8,8,8,5,0.5503712021650681,45,12,77,0.2,13,rough,10
9,9,9,6,0.3596926243455298,28,12,77,0.2,13,rough,10
10,10,10,5,0.5503712021650681,42,12,77,0.2,13,rough,10
