,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,25,0.2446197048381463,17,25,75,0.4,60,rough,10
1,1,1,24,0.3021465177909813,22,25,75,0.4,60,rough,10
2,2,2,26,0.2922770041543549,21,25,75,0.4,60,rough,10
3,3,3,27,0.2720861360712377,23,25,75,0.4,60,rough,10
4,4,4,23,0.2808593905495976,21,25,75,0.4,60,rough,10
5,5,5,28,0.0756578929854356,6,25,75,0.4,60,rough,10
6,6,6,22,0.347845536438343,26,25,75,0.4,60,rough,10
7,7,7,21,0.4892181294370566,37,25,75,0.4,60,rough,10
8,8,8,29,0.0269466191268453,3,25,75,0.4,60,rough,10
9,9,9,20,0.3292257815965153,25,25,75,0.4,60,rough,10
10,10,10,19,0.3383568595724665,25,25,75,0.4,60,rough,10
