,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,19,0.6006166587381232,46,33,80,0.4,23,rough,10
1,1,1,18,0.7329903376579091,60,33,80,0.4,23,rough,10
2,2,2,20,0.2839167612589167,21,33,80,0.4,23,rough,10
3,3,3,17,0.4855516678212551,39,33,80,0.4,23,rough,10
4,4,4,18,0.7329903376579091,58,33,80,0.4,23,rough,10
5,5,5,19,0.6006166587381232,49,33,80,0.4,23,rough,10
6,6,6,18,0.7329903376579091,58,33,80,0.4,23,rough,10
7,7,7,17,0.4855516678212551,39,33,80,0.4,23,rough,10
8,8,8,19,0.6006166587381232,48,33,80,0.4,23,rough,10
9,9,9,18,0.7329903376579091,59,33,80,0.4,23,rough,10
10,10,10,19,0.6006166587381232,48,33,80,0.4,23,rough,10
