,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,1,0.2125963407235997,14,16,71,0.4,48,rough,10
1,1,1,2,0.5178657345099678,37,16,71,0.4,48,rough,10
2,2,2,3,0.4454188633457006,31,16,71,0.4,48,rough,10
3,3,3,4,0.3967578375902506,28,16,71,0.4,48,rough,10
4,4,4,5,0.0,0,16,71,0.4,48,rough,10
5,5,5,6,0.0808929976992316,7,16,71,0.4,48,rough,10
6,6,6,2,0.5178657345099678,37,16,71,0.4,48,rough,10
7,7,7,3,0.4454188633457006,30,16,71,0.4,48,rough,10
8,8,8,4,0.3967578375902506,31,16,71,0.4,48,rough,10
9,9,9,2,0.5178657345099678,37,16,71,0.4,48,rough,10
10,10,10,3,0.4454188633457006,32,16,71,0.4,48,rough,10
