,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,13,0.4679262364569895,30,36,65,0.4,20,rough,10
1,1,1,12,0.5003253431802426,31,36,65,0.4,20,rough,10
2,2,2,14,0.4217594514738947,28,36,65,0.4,20,rough,10
3,3,3,11,0.7420720550611297,50,36,65,0.4,20,rough,10
4,4,4,15,0.4810837447895743,33,36,65,0.4,20,rough,10
5,5,5,16,0.7707230424640541,50,36,65,0.4,20,rough,10
6,6,6,17,0.8606687442765384,56,36,65,0.4,20,rough,10
7,7,7,18,0.8854780200836803,58,36,65,0.4,20,rough,10
8,8,8,19,1.0,66,36,65,0.4,20,rough,10
9,9,9,20,0.7382086968348924,48,36,65,0.4,20,rough,10
10,10,10,19,1.0,64,36,65,0.4,20,rough,10
