,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,18,1.0,78,4,77,0.8,226,rough,10
1,1,1,17,0.575954269341993,45,4,77,0.8,226,rough,10
2,2,2,19,0.7740243607870062,61,4,77,0.8,226,rough,10
3,3,3,20,0.6477820583062025,51,4,77,0.8,226,rough,10
4,4,4,16,0.1783658367237774,13,4,77,0.8,226,rough,10
5,5,5,18,1.0,76,4,77,0.8,226,rough,10
6,6,6,19,0.7740243607870062,61,4,77,0.8,226,rough,10
7,7,7,21,0.7702227746304062,61,4,77,0.8,226,rough,10
8,8,8,20,0.6477820583062025,49,4,77,0.8,226,rough,10
9,9,9,22,0.3768196209714337,29,4,77,0.8,226,rough,10
10,10,10,18,1.0,77,4,77,0.8,226,rough,10
