,Unnamed: 0,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment,horizons
0,0,0,5,0.7182280016954184,52,5,73,0.8,236,rough,10
1,1,1,6,0.6133451376143363,46,5,73,0.8,236,rough,10
2,2,2,7,0.606437546891454,44,5,73,0.8,236,rough,10
3,3,3,4,0.7400032605296465,53,5,73,0.8,236,rough,10
4,4,4,3,0.1630120915885392,13,5,73,0.8,236,rough,10
5,5,5,4,0.7400032605296465,53,5,73,0.8,236,rough,10
6,6,6,5,0.7182280016954184,53,5,73,0.8,236,rough,10
7,7,7,6,0.6133451376143363,45,5,73,0.8,236,rough,10
8,8,8,7,0.606437546891454,44,5,73,0.8,236,rough,10
9,9,9,5,0.7182280016954184,53,5,73,0.8,236,rough,10
10,10,10,6,0.6133451376143363,45,5,73,0.8,236,rough,10
