,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.6876939662487835,51,35,74,0,24,rough
1,1,26,0.03527086544117967,3,35,74,0,24,rough
2,2,28,0.7870925015637397,55,35,74,0,24,rough
3,3,29,0.3296021588141457,26,35,74,0,24,rough
4,4,30,0.13755754949814678,10,35,74,0,24,rough
5,5,28,0.7870925015637397,58,35,74,0,24,rough
6,6,27,0.6876939662487835,50,35,74,0,24,rough
7,7,29,0.3296021588141457,25,35,74,0,24,rough
8,8,28,0.7870925015637397,59,35,74,0,24,rough
9,9,27,0.6876939662487835,51,35,74,0,24,rough
10,10,28,0.7870925015637397,59,35,74,0,24,rough
