,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,16,0.6283557105829345,51,33,77,0.6,10,rough
1,1,15,0.6974800921499918,51,33,77,0.6,10,rough
2,2,17,0.4855516678212551,39,33,77,0.6,10,rough
3,3,14,0.35543198466383963,27,33,77,0.6,10,rough
4,4,18,0.7329903376579091,56,33,77,0.6,10,rough
5,5,19,0.6006166587381232,44,33,77,0.6,10,rough
6,6,13,0.30627093485042906,24,33,77,0.6,10,rough
7,7,20,0.28391676125891674,23,33,77,0.6,10,rough
8,8,12,0.7099794034296423,54,33,77,0.6,10,rough
9,9,11,0.8605779054676187,66,33,77,0.6,10,rough
10,10,21,0.2777338090079018,22,33,77,0.6,10,rough
