,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.41348164465673193,33,2,77,0.2,38,rough
1,1,28,0.5047157841007583,40,2,77,0.2,38,rough
2,2,27,0.4624724616134172,37,2,77,0.2,38,rough
3,3,30,0.5426981603114386,42,2,77,0.2,38,rough
4,4,26,0.6353954843639091,50,2,77,0.2,38,rough
5,5,25,0.6314817855314118,51,2,77,0.2,38,rough
6,6,24,0.36567800981874155,29,2,77,0.2,38,rough
7,7,23,0.4590370274137712,35,2,77,0.2,38,rough
8,8,22,0.4185236678889711,34,2,77,0.2,38,rough
9,9,21,0.4654917293031245,37,2,77,0.2,38,rough
10,10,20,0.26241736595197407,20,2,77,0.2,38,rough
