,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,26,0.6923000661859319,43,31,61,0.4,40,rough
1,1,25,0.5731028356294354,36,31,61,0.4,40,rough
2,2,27,0.5413646569395,34,31,61,0.4,40,rough
3,3,24,0.5768066711540059,33,31,61,0.4,40,rough
4,4,28,0.34002664061783366,20,31,61,0.4,40,rough
5,5,23,0.2893857090460414,17,31,61,0.4,40,rough
6,6,29,0.21865149444114573,13,31,61,0.4,40,rough
7,7,22,0.2758164230360342,16,31,61,0.4,40,rough
8,8,21,0.6683018039365948,42,31,61,0.4,40,rough
9,9,20,0.6952837983493713,43,31,61,0.4,40,rough
10,10,19,0.7018787367831014,43,31,61,0.4,40,rough
