,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,26,0.454432443738787,32,23,71,0.8,29,smooth
1,1,27,0.8174959619815783,58,23,71,0.8,29,smooth
2,2,28,1.0,73,23,71,0.8,29,smooth
3,3,25,0.18620509297750915,14,23,71,0.8,29,smooth
4,4,29,0.8983060211516153,63,23,71,0.8,29,smooth
5,5,24,0.12168917144662546,8,23,71,0.8,29,smooth
6,6,30,0.6956569506226302,47,23,71,0.8,29,smooth
7,7,23,0.2502746485947899,18,23,71,0.8,29,smooth
8,8,28,1.0,71,23,71,0.8,29,smooth
9,9,27,0.8174959619815783,58,23,71,0.8,29,smooth
10,10,28,1.0,73,23,71,0.8,29,smooth
