,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,24,0.21084720491583028,17,10,75,0,66,smooth
1,1,23,0.0,1,10,75,0,66,smooth
2,2,25,0.4497072422703715,34,10,75,0,66,smooth
3,3,26,0.5344235554546856,38,10,75,0,66,smooth
4,4,27,0.4813356256272027,36,10,75,0,66,smooth
5,5,28,0.3727790063324698,28,10,75,0,66,smooth
6,6,25,0.4497072422703715,33,10,75,0,66,smooth
7,7,26,0.5344235554546856,40,10,75,0,66,smooth
8,8,27,0.4813356256272027,36,10,75,0,66,smooth
9,9,28,0.3727790063324698,28,10,75,0,66,smooth
10,10,25,0.4497072422703715,33,10,75,0,66,smooth
