,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,17,0.4641494230901681,39,17,80,0.2,42,smooth
1,1,18,0.23954692694090374,20,17,80,0.2,42,smooth
2,2,19,0.055662650971580796,4,17,80,0.2,42,smooth
3,3,16,0.5682448741063837,46,17,80,0.2,42,smooth
4,4,15,0.48391786123825625,40,17,80,0.2,42,smooth
5,5,14,0.3558998516772202,29,17,80,0.2,42,smooth
6,6,13,0.369881222689252,29,17,80,0.2,42,smooth
7,7,12,0.49005121406469443,38,17,80,0.2,42,smooth
8,8,11,0.5258467914591911,41,17,80,0.2,42,smooth
9,9,10,0.37996051570953454,31,17,80,0.2,42,smooth
10,10,9,0.15013064510701235,13,17,80,0.2,42,smooth
