,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,11,0.007325044490403564,1,21,74,0.6,60,smooth
1,1,12,0.0,0,21,74,0.6,60,smooth
2,2,10,0.12267188262699236,11,21,74,0.6,60,smooth
3,3,9,0.2925005461693849,22,21,74,0.6,60,smooth
4,4,8,0.38961065585928756,29,21,74,0.6,60,smooth
5,5,7,0.4487617759180018,33,21,74,0.6,60,smooth
6,6,6,0.5586969535240989,42,21,74,0.6,60,smooth
7,7,5,0.6973475706624677,52,21,74,0.6,60,smooth
8,8,4,0.8206200840533938,62,21,74,0.6,60,smooth
9,9,3,0.9246103388763343,67,21,74,0.6,60,smooth
10,10,2,0.9646803999278067,72,21,74,0.6,60,smooth
