,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.48218204866833086,36,18,70,0.8,54,smooth
1,1,14,0.5029285599157197,36,18,70,0.8,54,smooth
2,2,15,0.4830224838102971,34,18,70,0.8,54,smooth
3,3,16,0.4278770556484276,30,18,70,0.8,54,smooth
4,4,12,0.38862910305436804,25,18,70,0.8,54,smooth
5,5,11,0.2713331821862329,19,18,70,0.8,54,smooth
6,6,17,0.30092878613474844,21,18,70,0.8,54,smooth
7,7,18,0.12554275909305168,8,18,70,0.8,54,smooth
8,8,10,0.2770237050889606,19,18,70,0.8,54,smooth
9,9,9,0.478811242324549,33,18,70,0.8,54,smooth
10,10,8,0.7577064841137175,53,18,70,0.8,54,smooth
