,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.0,0,1,64,0.2,22,smooth
1,1,28,0.13241878686805494,10,1,64,0.2,22,smooth
2,2,27,0.4471186908440719,28,1,64,0.2,22,smooth
3,3,26,0.7834730077799389,50,1,64,0.2,22,smooth
4,4,25,0.9459541684236629,61,1,64,0.2,22,smooth
5,5,24,0.9305137307794434,59,1,64,0.2,22,smooth
6,6,23,0.9165358779785636,62,1,64,0.2,22,smooth
7,7,22,0.9716152299746291,62,1,64,0.2,22,smooth
8,8,21,1.0,64,1,64,0.2,22,smooth
9,9,20,0.9473233282924096,61,1,64,0.2,22,smooth
10,10,19,0.8695054901654271,55,1,64,0.2,22,smooth
