,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.2516443389901779,17,29,65,0.6,24,smooth
1,1,28,0.08278421443638503,6,29,65,0.6,24,smooth
2,2,27,0.011253874390060668,0,29,65,0.6,24,smooth
3,3,30,0.5787327438641484,39,29,65,0.6,24,smooth
4,4,26,0.09123079881496535,6,29,65,0.6,24,smooth
5,5,25,0.33865126250902267,21,29,65,0.6,24,smooth
6,6,24,0.5494860067851998,38,29,65,0.6,24,smooth
7,7,23,0.5846204173348586,39,29,65,0.6,24,smooth
8,8,22,0.5725780683089297,38,29,65,0.6,24,smooth
9,9,21,0.6613760024059651,41,29,65,0.6,24,smooth
10,10,20,0.8250639541917311,54,29,65,0.6,24,smooth
