,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.540702899966243,40,37,76,0.2,56,rough
1,1,3,0.9121635864494887,66,37,76,0.2,56,rough
2,2,4,0.9538905176822442,74,37,76,0.2,56,rough
3,3,5,0.4845952117805598,36,37,76,0.2,56,rough
4,4,6,0.8493515574492688,65,37,76,0.2,56,rough
5,5,7,0.8990570817406124,71,37,76,0.2,56,rough
6,6,8,0.48365622416591597,38,37,76,0.2,56,rough
7,7,7,0.8990570817406124,68,37,76,0.2,56,rough
8,8,6,0.8493515574492688,64,37,76,0.2,56,rough
9,9,7,0.8990570817406124,67,37,76,0.2,56,rough
10,10,6,0.8493515574492688,63,37,76,0.2,56,rough
