,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,15,0.4141609582291167,32,15,77,0.2,19,smooth
1,1,16,0.24770492929531815,20,15,77,0.2,19,smooth
2,2,14,0.5597956408081649,45,15,77,0.2,19,smooth
3,3,13,0.6078728459378355,48,15,77,0.2,19,smooth
4,4,12,0.5613939290561613,43,15,77,0.2,19,smooth
5,5,11,0.4973679656428531,37,15,77,0.2,19,smooth
6,6,17,0.19995225785924178,13,15,77,0.2,19,smooth
7,7,18,0.3641183425531859,27,15,77,0.2,19,smooth
8,8,19,0.6530330236618841,52,15,77,0.2,19,smooth
9,9,20,0.883900592049785,67,15,77,0.2,19,smooth
10,10,21,0.9693273453441724,75,15,77,0.2,19,smooth
