,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,12,0.24068831938527635,17,26,67,0.6,3,smooth
1,1,13,0.08447303459099591,6,26,67,0.6,3,smooth
2,2,11,0.41928237325232615,28,26,67,0.6,3,smooth
3,3,10,0.6654476365366124,43,26,67,0.6,3,smooth
4,4,9,0.9142781590145536,62,26,67,0.6,3,smooth
5,5,8,0.9557327198254492,65,26,67,0.6,3,smooth
6,6,7,0.7506084765638589,49,26,67,0.6,3,smooth
7,7,14,0.0,0,26,67,0.6,3,smooth
8,8,6,0.5054816669017494,34,26,67,0.6,3,smooth
9,9,5,0.403356998889531,26,26,67,0.6,3,smooth
10,10,4,0.40487596083973315,27,26,67,0.6,3,smooth
