,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.40432451738176733,28,38,68,0,16,smooth
1,1,4,0.6529726764830828,45,38,68,0,16,smooth
2,2,5,0.8911320550663498,61,38,68,0,16,smooth
3,3,6,0.9355553318168225,66,38,68,0,16,smooth
4,4,7,0.8364356911100591,55,38,68,0,16,smooth
5,5,8,0.6766027793083057,47,38,68,0,16,smooth
6,6,9,0.4749281783754378,31,38,68,0,16,smooth
7,7,6,0.9355553318168225,63,38,68,0,16,smooth
8,8,5,0.8911320550663498,61,38,68,0,16,smooth
9,9,4,0.6529726764830828,44,38,68,0,16,smooth
10,10,5,0.8911320550663498,61,38,68,0,16,smooth
