,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.36400033741813115,22,36,65,0.2,67,smooth
1,1,26,0.08995008377583605,7,36,65,0.2,67,smooth
2,2,28,0.5999243264944253,39,36,65,0.2,67,smooth
3,3,29,0.6554053341394493,41,36,65,0.2,67,smooth
4,4,30,0.5422229390095384,36,36,65,0.2,67,smooth
5,5,25,0.0,0,36,65,0.2,67,smooth
6,6,24,0.1939614618831217,12,36,65,0.2,67,smooth
7,7,23,0.4895086268607642,31,36,65,0.2,67,smooth
8,8,22,0.6389897774442943,43,36,65,0.2,67,smooth
9,9,21,0.601350909933565,43,36,65,0.2,67,smooth
10,10,28,0.5999243264944253,40,36,65,0.2,67,smooth
