,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.15994255101557264,10,27,68,1,75,smooth
1,1,4,0.4896495768012984,34,27,68,1,75,smooth
2,2,5,0.7460892199563453,52,27,68,1,75,smooth
3,3,6,0.7763280434400782,54,27,68,1,75,smooth
4,4,7,0.597087753798208,40,27,68,1,75,smooth
5,5,6,0.7763280434400782,53,27,68,1,75,smooth
6,6,5,0.7460892199563453,50,27,68,1,75,smooth
7,7,4,0.4896495768012984,33,27,68,1,75,smooth
8,8,3,0.15994255101557264,12,27,68,1,75,smooth
9,9,5,0.7460892199563453,50,27,68,1,75,smooth
10,10,6,0.7763280434400782,52,27,68,1,75,smooth
