,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,29,0.13939939417995562,11,31,70,0.4,78,smooth
1,1,28,0.18071829122384875,12,31,70,0.4,78,smooth
2,2,27,0.2964573863113293,21,31,70,0.4,78,smooth
3,3,26,0.21971891992399722,16,31,70,0.4,78,smooth
4,4,25,0.05661917678657945,3,31,70,0.4,78,smooth
5,5,24,0.28271857383708004,19,31,70,0.4,78,smooth
6,6,23,0.8248194593184054,59,31,70,0.4,78,smooth
7,7,22,1.0,70,31,70,0.4,78,smooth
8,8,21,0.5818764764422084,41,31,70,0.4,78,smooth
9,9,23,0.8248194593184054,58,31,70,0.4,78,smooth
10,10,22,1.0,69,31,70,0.4,78,smooth
