,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,21,0.15904020537071187,12,7,68,0.6,6,smooth
1,1,22,0.0,0,7,68,0.6,6,smooth
2,2,20,0.38000656713597636,25,7,68,0.6,6,smooth
3,3,19,0.4736032432367002,35,7,68,0.6,6,smooth
4,4,18,0.34585001600528004,24,7,68,0.6,6,smooth
5,5,17,0.16452923875268902,12,7,68,0.6,6,smooth
6,6,16,0.21034407802451743,13,7,68,0.6,6,smooth
7,7,19,0.4736032432367002,32,7,68,0.6,6,smooth
8,8,20,0.38000656713597636,25,7,68,0.6,6,smooth
9,9,19,0.4736032432367002,31,7,68,0.6,6,smooth
10,10,20,0.38000656713597636,26,7,68,0.6,6,smooth
