,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.23883891755280665,18,29,73,0.6,54,smooth
1,1,15,0.10880362456680005,7,29,73,0.6,54,smooth
2,2,16,0.10760973434318698,8,29,73,0.6,54,smooth
3,3,13,0.3442025165619341,25,29,73,0.6,54,smooth
4,4,12,0.3476865408178334,26,29,73,0.6,54,smooth
5,5,11,0.2688497354299004,18,29,73,0.6,54,smooth
6,6,17,0.35041176265274776,25,29,73,0.6,54,smooth
7,7,18,0.7050926743899767,50,29,73,0.6,54,smooth
8,8,19,0.8925097889818124,66,29,73,0.6,54,smooth
9,9,20,0.8250639541917311,62,29,73,0.6,54,smooth
10,10,19,0.8925097889818124,66,29,73,0.6,54,smooth
