,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,16,0.15871608079788124,11,22,64,0.4,60,smooth
1,1,17,0.13985549088869995,10,22,64,0.4,60,smooth
2,2,18,0.2548453242809526,17,22,64,0.4,60,smooth
3,3,19,0.38550762404536876,24,22,64,0.4,60,smooth
4,4,20,0.4494023669394438,30,22,64,0.4,60,smooth
5,5,21,0.43922289654260604,30,22,64,0.4,60,smooth
6,6,22,0.3147905585366214,21,22,64,0.4,60,smooth
7,7,19,0.38550762404536876,25,22,64,0.4,60,smooth
8,8,20,0.4494023669394438,28,22,64,0.4,60,smooth
9,9,19,0.38550762404536876,26,22,64,0.4,60,smooth
10,10,20,0.4494023669394438,28,22,64,0.4,60,smooth
