,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.29846978454429185,19,10,66,0.6,57,smooth
1,1,29,0.27845329185908807,18,10,66,0.6,57,smooth
2,2,28,0.3727790063324698,25,10,66,0.6,57,smooth
3,3,27,0.4813356256272027,31,10,66,0.6,57,smooth
4,4,26,0.5344235554546856,35,10,66,0.6,57,smooth
5,5,25,0.4497072422703715,30,10,66,0.6,57,smooth
6,6,24,0.21084720491583028,15,10,66,0.6,57,smooth
7,7,23,0.0,0,10,66,0.6,57,smooth
8,8,22,0.007090449210024568,2,10,66,0.6,57,smooth
9,9,21,0.2750810181162411,18,10,66,0.6,57,smooth
10,10,20,0.661035616954231,43,10,66,0.6,57,smooth
