,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.19332952056464597,15,20,68,0,18,rough
1,1,9,0.5004097685803797,34,20,68,0,18,rough
2,2,10,1.0,68,20,68,0,18,rough
3,3,11,0.7069256952351187,49,20,68,0,18,rough
4,4,10,1.0,69,20,68,0,18,rough
5,5,9,0.5004097685803797,34,20,68,0,18,rough
6,6,11,0.7069256952351187,48,20,68,0,18,rough
7,7,10,1.0,70,20,68,0,18,rough
8,8,11,0.7069256952351187,49,20,68,0,18,rough
9,9,10,1.0,69,20,68,0,18,rough
10,10,11,0.7069256952351187,49,20,68,0,18,rough
