,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,14,0.41811993910116474,29,13,68,0.4,31,smooth
1,1,13,0.2654071733197805,18,13,68,0.4,31,smooth
2,2,15,0.5474284383173352,38,13,68,0.4,31,smooth
3,3,16,0.5528919561768265,39,13,68,0.4,31,smooth
4,4,17,0.45883748946459857,30,13,68,0.4,31,smooth
5,5,18,0.3858644272501738,25,13,68,0.4,31,smooth
6,6,15,0.5474284383173352,38,13,68,0.4,31,smooth
7,7,16,0.5528919561768265,37,13,68,0.4,31,smooth
8,8,15,0.5474284383173352,36,13,68,0.4,31,smooth
9,9,16,0.5528919561768265,37,13,68,0.4,31,smooth
10,10,15,0.5474284383173352,39,13,68,0.4,31,smooth
