,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.21474851627711783,17,2,76,0.2,32,smooth
1,1,29,0.3652693076202102,29,2,76,0.2,32,smooth
2,2,28,0.36844793501629275,28,2,76,0.2,32,smooth
3,3,27,0.26694977333335435,19,2,76,0.2,32,smooth
4,4,26,0.16043309882015616,13,2,76,0.2,32,smooth
5,5,25,0.14290804909148216,10,2,76,0.2,32,smooth
6,6,24,0.2643643571453962,19,2,76,0.2,32,smooth
7,7,23,0.44586253459688163,32,2,76,0.2,32,smooth
8,8,22,0.4881188972560852,36,2,76,0.2,32,smooth
9,9,21,0.2908290382535925,22,2,76,0.2,32,smooth
10,10,20,0.06581116173051349,6,2,76,0.2,32,smooth
