,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,30,0.0,0,16,75,0,54,smooth
1,1,29,0.45657611556742933,35,16,75,0,54,smooth
2,2,28,0.6172454785436683,45,16,75,0,54,smooth
3,3,27,0.4712926764320833,34,16,75,0,54,smooth
4,4,26,0.44576463365994684,33,16,75,0,54,smooth
5,5,25,0.7349329286411572,56,16,75,0,54,smooth
6,6,24,0.965808389255045,73,16,75,0,54,smooth
7,7,23,0.7486713131577437,56,16,75,0,54,smooth
8,8,22,0.2705167737284299,21,16,75,0,54,smooth
9,9,21,0.002499763956237678,1,16,75,0,54,smooth
10,10,25,0.7349329286411572,55,16,75,0,54,smooth
