,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,1,0.38332035666671604,30,38,77,0.6,11,smooth
1,1,2,0.3224897211773275,24,38,77,0.6,11,smooth
2,2,3,0.40432451738176733,32,38,77,0.6,11,smooth
3,3,4,0.6529726764830828,52,38,77,0.6,11,smooth
4,4,5,0.8911320550663498,70,38,77,0.6,11,smooth
5,5,6,0.9355553318168225,72,38,77,0.6,11,smooth
6,6,7,0.8364356911100591,66,38,77,0.6,11,smooth
7,7,8,0.6766027793083057,51,38,77,0.6,11,smooth
8,8,9,0.4749281783754378,39,38,77,0.6,11,smooth
9,9,10,0.2757490621235896,20,38,77,0.6,11,smooth
10,10,6,0.9355553318168225,71,38,77,0.6,11,smooth
