,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.2672390127356191,19,12,64,0.2,7,smooth
1,1,3,0.23465010754664714,13,12,64,0.2,7,smooth
2,2,4,0.3053261393709023,20,12,64,0.2,7,smooth
3,3,5,0.5552177045925577,37,12,64,0.2,7,smooth
4,4,6,0.7067563107107095,43,12,64,0.2,7,smooth
5,5,7,0.6289184070580767,40,12,64,0.2,7,smooth
6,6,8,0.6191900248080037,40,12,64,0.2,7,smooth
7,7,9,0.8319437775363562,54,12,64,0.2,7,smooth
8,8,10,0.938065457672188,60,12,64,0.2,7,smooth
9,9,11,0.6750304111280592,44,12,64,0.2,7,smooth
10,10,9,0.8319437775363562,52,12,64,0.2,7,smooth
