,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,11,0.2688497354299004,19,29,68,0.6,74,smooth
1,1,12,0.3476865408178334,23,29,68,0.6,74,smooth
2,2,13,0.3442025165619341,23,29,68,0.6,74,smooth
3,3,14,0.23883891755280665,16,29,68,0.6,74,smooth
4,4,15,0.10880362456680005,6,29,68,0.6,74,smooth
5,5,16,0.10760973434318698,9,29,68,0.6,74,smooth
6,6,12,0.3476865408178334,24,29,68,0.6,74,smooth
7,7,13,0.3442025165619341,25,29,68,0.6,74,smooth
8,8,14,0.23883891755280665,14,29,68,0.6,74,smooth
9,9,12,0.3476865408178334,24,29,68,0.6,74,smooth
10,10,13,0.3442025165619341,25,29,68,0.6,74,smooth
