,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,25,0.05661917678657945,6,31,75,0.2,70,smooth
1,1,24,0.28271857383708004,20,31,75,0.2,70,smooth
2,2,23,0.8248194593184054,63,31,75,0.2,70,smooth
3,3,22,1.0,74,31,75,0.2,70,smooth
4,4,21,0.5818764764422084,43,31,75,0.2,70,smooth
5,5,23,0.8248194593184054,61,31,75,0.2,70,smooth
6,6,24,0.28271857383708004,21,31,75,0.2,70,smooth
7,7,23,0.8248194593184054,62,31,75,0.2,70,smooth
8,8,22,1.0,75,31,75,0.2,70,smooth
9,9,23,0.8248194593184054,62,31,75,0.2,70,smooth
10,10,22,1.0,75,31,75,0.2,70,smooth
