,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,7,0.5788237720667211,38,7,64,0.2,28,rough
1,1,8,0.42756455479156835,27,7,64,0.2,28,rough
2,2,9,0.3572286350250081,23,7,64,0.2,28,rough
3,3,6,0.5936921143923903,37,7,64,0.2,28,rough
4,4,5,0.09679676539111082,6,7,64,0.2,28,rough
5,5,4,0.1117052009401304,6,7,64,0.2,28,rough
6,6,10,0.08344542307393793,6,7,64,0.2,28,rough
7,7,3,0.4329513106379832,28,7,64,0.2,28,rough
8,8,2,0.20692076588724864,12,7,64,0.2,28,rough
9,9,1,0.0,2,7,64,0.2,28,rough
10,10,7,0.5788237720667211,38,7,64,0.2,28,rough
