,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,11,0.21679425747326544,13,6,63,0.6,2,smooth
1,1,12,0.4619808979147282,29,6,63,0.6,2,smooth
2,2,13,0.7489054898283981,48,6,63,0.6,2,smooth
3,3,14,0.9552314851015172,60,6,63,0.6,2,smooth
4,4,15,1.0,64,6,63,0.6,2,smooth
5,5,16,0.8666690724497781,55,6,63,0.6,2,smooth
6,6,15,1.0,63,6,63,0.6,2,smooth
7,7,14,0.9552314851015172,59,6,63,0.6,2,smooth
8,8,13,0.7489054898283981,48,6,63,0.6,2,smooth
9,9,12,0.4619808979147282,29,6,63,0.6,2,smooth
10,10,15,1.0,64,6,63,0.6,2,smooth
