,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.04716160558876339,4,16,80,0.2,45,smooth
1,1,19,0.16465544093761628,16,16,80,0.2,45,smooth
2,2,18,0.29020162837300195,23,16,80,0.2,45,smooth
3,3,17,0.5289522702803197,41,16,80,0.2,45,smooth
4,4,16,0.8213307932327865,65,16,80,0.2,45,smooth
5,5,15,1.0,80,16,80,0.2,45,smooth
6,6,14,0.9323734493858715,76,16,80,0.2,45,smooth
7,7,13,0.6368547507086848,50,16,80,0.2,45,smooth
8,8,15,1.0,78,16,80,0.2,45,smooth
9,9,16,0.8213307932327865,66,16,80,0.2,45,smooth
10,10,17,0.5289522702803197,41,16,80,0.2,45,smooth
