,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,23,0.0,0,3,76,0.4,71,smooth
1,1,24,0.01775823218170133,1,3,76,0.4,71,smooth
2,2,25,0.1525756686839944,13,3,76,0.4,71,smooth
3,3,26,0.24889260023549223,19,3,76,0.4,71,smooth
4,4,27,0.2527205247281528,19,3,76,0.4,71,smooth
5,5,28,0.2583755096368173,17,3,76,0.4,71,smooth
6,6,29,0.30602578914275785,24,3,76,0.4,71,smooth
7,7,30,0.3069719129247653,24,3,76,0.4,71,smooth
8,8,29,0.30602578914275785,23,3,76,0.4,71,smooth
9,9,28,0.2583755096368173,20,3,76,0.4,71,smooth
10,10,27,0.2527205247281528,19,3,76,0.4,71,smooth
