,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,3,0.07968234228659808,5,24,66,0.4,36,smooth
1,1,4,0.0,0,24,66,0.4,36,smooth
2,2,5,0.09005114287247813,8,24,66,0.4,36,smooth
3,3,6,0.34671594460775984,22,24,66,0.4,36,smooth
4,4,7,0.6620576666663932,44,24,66,0.4,36,smooth
5,5,8,0.9068470642522731,61,24,66,0.4,36,smooth
6,6,9,1.0,68,24,66,0.4,36,smooth
7,7,10,0.922082235799452,60,24,66,0.4,36,smooth
8,8,11,0.751695372131809,48,24,66,0.4,36,smooth
9,9,12,0.6038025896622993,38,24,66,0.4,36,smooth
10,10,13,0.4816591538810011,34,24,66,0.4,36,smooth
