,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,7,0.39862735626029355,26,16,65,0.8,7,smooth
1,1,6,0.49198176022679757,32,16,65,0.8,7,smooth
2,2,5,0.7156035063150914,48,16,65,0.8,7,smooth
3,3,4,0.8442527937245109,55,16,65,0.8,7,smooth
4,4,8,0.571513399369037,36,16,65,0.8,7,smooth
5,5,9,0.8098553588281314,55,16,65,0.8,7,smooth
6,6,10,0.7800231456593052,50,16,65,0.8,7,smooth
7,7,11,0.5117501611414308,33,16,65,0.8,7,smooth
8,8,12,0.4044416970377967,25,16,65,0.8,7,smooth
9,9,9,0.8098553588281314,50,16,65,0.8,7,smooth
10,10,8,0.571513399369037,37,16,65,0.8,7,smooth
