,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.2517163658181758,18,38,74,0.2,23,rough
1,1,19,0.3408896701244219,24,38,74,0.2,23,rough
2,2,21,0.19381934181101088,14,38,74,0.2,23,rough
3,3,22,0.7052420838792562,53,38,74,0.2,23,rough
4,4,23,0.5730206631586978,43,38,74,0.2,23,rough
5,5,24,0.3299642177646217,26,38,74,0.2,23,rough
6,6,22,0.7052420838792562,53,38,74,0.2,23,rough
7,7,23,0.5730206631586978,42,38,74,0.2,23,rough
8,8,22,0.7052420838792562,52,38,74,0.2,23,rough
9,9,23,0.5730206631586978,42,38,74,0.2,23,rough
10,10,22,0.7052420838792562,51,38,74,0.2,23,rough
