,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,20,0.4494023669394438,35,22,75,0.2,24,smooth
1,1,19,0.38550762404536876,28,22,75,0.2,24,smooth
2,2,21,0.43922289654260604,35,22,75,0.2,24,smooth
3,3,22,0.3147905585366214,24,22,75,0.2,24,smooth
4,4,23,0.12086739836264261,8,22,75,0.2,24,smooth
5,5,18,0.2548453242809526,20,22,75,0.2,24,smooth
6,6,17,0.13985549088869995,12,22,75,0.2,24,smooth
7,7,16,0.15871608079788124,11,22,75,0.2,24,smooth
8,8,15,0.29943681230717667,21,22,75,0.2,24,smooth
9,9,14,0.5217172975526092,37,22,75,0.2,24,smooth
10,10,13,0.7891870622313778,62,22,75,0.2,24,smooth
