,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,17,0.8606687442765384,60,36,70,0.2,73,rough
1,1,18,0.8854780200836803,61,36,70,0.2,73,rough
2,2,19,1.0,69,36,70,0.2,73,rough
3,3,20,0.7382086968348924,51,36,70,0.2,73,rough
4,4,16,0.7707230424640541,55,36,70,0.2,73,rough
5,5,15,0.48108374478957433,34,36,70,0.2,73,rough
6,6,14,0.42175945147389476,28,36,70,0.2,73,rough
7,7,13,0.46792623645698955,30,36,70,0.2,73,rough
8,8,12,0.5003253431802426,36,36,70,0.2,73,rough
9,9,11,0.7420720550611297,52,36,70,0.2,73,rough
10,10,10,0.9138153375049988,64,36,70,0.2,73,rough
