,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,26,0.9479635990072997,73,27,76,0,10,rough
1,1,25,0.5659307084678943,44,27,76,0,10,rough
2,2,27,0.513588877196416,40,27,76,0,10,rough
3,3,28,0.14483346682846018,10,27,76,0,10,rough
4,4,26,0.9479635990072997,73,27,76,0,10,rough
5,5,24,0.14660711891761605,11,27,76,0,10,rough
6,6,26,0.9479635990072997,73,27,76,0,10,rough
7,7,29,0.5536537715252365,41,27,76,0,10,rough
8,8,26,0.9479635990072997,72,27,76,0,10,rough
9,9,30,0.9440185627454531,71,27,76,0,10,rough
10,10,26,0.9479635990072997,72,27,76,0,10,rough
