,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,11,0.5304871833631268,35,39,65,0.2,66,rough
1,1,12,0.578072884080914,39,39,65,0.2,66,rough
2,2,13,0.521415600930469,33,39,65,0.2,66,rough
3,3,14,0.303211362265867,20,39,65,0.2,66,rough
4,4,15,0.2092814497667947,11,39,65,0.2,66,rough
5,5,10,0.632929062630902,42,39,65,0.2,66,rough
6,6,9,0.6438348745558343,41,39,65,0.2,66,rough
7,7,8,0.6140045255617953,40,39,65,0.2,66,rough
8,8,7,0.5226275538608246,33,39,65,0.2,66,rough
9,9,6,0.7567865446378538,48,39,65,0.2,66,rough
10,10,5,0.6989511580656346,45,39,65,0.2,66,rough
