,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,27,0.5438974122079622,39,4,70,0.2,42,rough
1,1,26,0.6813777388576087,48,4,70,0.2,42,rough
2,2,25,0.8212411761701928,58,4,70,0.2,42,rough
3,3,24,0.632342781548526,43,4,70,0.2,42,rough
4,4,28,0.0,0,4,70,0.2,42,rough
5,5,29,0.3318862790941167,23,4,70,0.2,42,rough
6,6,30,0.5898020234618504,43,4,70,0.2,42,rough
7,7,25,0.8212411761701928,57,4,70,0.2,42,rough
8,8,26,0.6813777388576087,47,4,70,0.2,42,rough
9,9,27,0.5438974122079622,37,4,70,0.2,42,rough
10,10,25,0.8212411761701928,56,4,70,0.2,42,rough
