,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,13,0.46792623645698955,30,36,63,0,74,rough
1,1,14,0.42175945147389476,27,36,63,0,74,rough
2,2,15,0.48108374478957433,30,36,63,0,74,rough
3,3,16,0.7707230424640541,51,36,63,0,74,rough
4,4,17,0.8606687442765384,52,36,63,0,74,rough
5,5,18,0.8854780200836803,55,36,63,0,74,rough
6,6,19,1.0,63,36,63,0,74,rough
7,7,20,0.7382086968348924,45,36,63,0,74,rough
8,8,19,1.0,64,36,63,0,74,rough
9,9,18,0.8854780200836803,54,36,63,0,74,rough
10,10,17,0.8606687442765384,53,36,63,0,74,rough
