,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,18,0.38986387775628206,25,34,64,0.4,14,smooth
1,1,17,0.3865724709952218,26,34,64,0.4,14,smooth
2,2,19,0.23799774130774182,17,34,64,0.4,14,smooth
3,3,16,0.5004607487492915,31,34,64,0.4,14,smooth
4,4,15,0.7884426473342905,50,34,64,0.4,14,smooth
5,5,14,1.0,65,34,64,0.4,14,smooth
6,6,13,0.9416350039466721,61,34,64,0.4,14,smooth
7,7,12,0.6965523342161091,45,34,64,0.4,14,smooth
8,8,11,0.5255551189865085,34,34,64,0.4,14,smooth
9,9,20,0.0,1,34,64,0.4,14,smooth
10,10,21,0.026803533055305816,2,34,64,0.4,14,smooth
