,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,2,0.3224897211773275,25,38,80,0,57,smooth
1,1,3,0.40432451738176733,32,38,80,0,57,smooth
2,2,4,0.6529726764830828,51,38,80,0,57,smooth
3,3,5,0.8911320550663498,72,38,80,0,57,smooth
4,4,6,0.9355553318168225,75,38,80,0,57,smooth
5,5,7,0.8364356911100591,68,38,80,0,57,smooth
6,6,6,0.9355553318168225,75,38,80,0,57,smooth
7,7,5,0.8911320550663498,70,38,80,0,57,smooth
8,8,6,0.9355553318168225,75,38,80,0,57,smooth
9,9,5,0.8911320550663498,71,38,80,0,57,smooth
10,10,6,0.9355553318168225,73,38,80,0,57,smooth
