,trials,x,zs,z_scaled,kernel,globalmax,t,id,environment
0,0,8,0.2448219901616134,19,13,72,1,83,smooth
1,1,9,0.05743120519215126,4,13,72,1,83,smooth
2,2,7,0.5016158581177712,36,13,72,1,83,smooth
3,3,6,0.7096713557940727,52,13,72,1,83,smooth
4,4,5,0.7698180191763099,56,13,72,1,83,smooth
5,5,4,0.7423121200371933,53,13,72,1,83,smooth
6,6,3,0.7513468637646645,54,13,72,1,83,smooth
7,7,2,0.7648749721648318,54,13,72,1,83,smooth
8,8,1,0.7010389963346075,51,13,72,1,83,smooth
9,9,7,0.5016158581177712,38,13,72,1,83,smooth
10,10,6,0.7096713557940727,52,13,72,1,83,smooth
